1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-1.190643	196.195682	13.148358	0.031388	3.0
516	-1.199342	197.195682	13.088099	0.028728	2.9
517	-1.187588	196.337932	13.139753	0.022803	3.6
518	-1.203024	195.480132	13.191819	0.032339	3.7
519	-1.172024	194.622394	13.244295	0.026566	3.4
520	-1.153786	193.764594	13.297195	0.023970	3.9
521	-1.200790	194.764077	13.235598	0.026040	3.6
522	-1.195569	195.764077	13.174538	0.036167	3.4
523	-1.206523	196.763245	13.114089	0.019250	3.3
524	-1.169336	197.763245	13.054143	0.026935	3.1
525	-1.205778	196.905589	13.105523	0.031027	3.3
526	-1.187530	196.047805	13.157317	0.029212	3.5
527	-1.192327	197.047805	13.096975	0.037072	3.5
528	-1.152742	198.047805	13.037185	0.033158	3.9
529	-1.167967	199.047805	12.977938	0.023344	3.5
530	-1.178615	198.190005	13.028727	0.029540	3.2
531	-1.180711	197.339439	13.079482	0.024044	3.2
532	-1.233019	198.339439	13.019850	0.035540	3.1
533	-1.179714	199.339439	12.960760	0.024241	3.1
534	-1.168291	198.482317	13.011375	0.032136	3.4
535	-1.151595	199.482317	12.952362	0.022771	3.7
536	-1.192367	199.023188	12.979390	0.028912	3.3
537	-1.219266	198.371374	13.017955	0.030371	3.5
538	-1.179388	197.513902	13.069039	0.024925	3.3
539	-1.148785	198.513902	13.009503	0.026290	3.1
540	-1.170620	199.513902	12.950506	0.028892	3.9
541	-1.157641	198.657192	13.001016	0.023503	3.9
542	-1.174346	199.657192	12.942097	0.027575	4.0
543	-1.152839	200.657192	12.883709	0.031962	3.7
544	-1.186755	201.656540	12.825883	0.034139	3.6
545	-1.205449	202.656540	12.768536	0.030309	3.2
546	-1.162893	203.656540	12.711701	0.031161	3.1
547	-1.221720	204.656540	12.655369	0.031322	3.1
548	-1.185843	205.656540	12.599534	0.027764	3.6
549	-1.205566	204.798740	12.647399	0.031271	3.8
550	-1.188125	205.798740	12.591634	0.028380	3.5
551	-1.209470	204.940940	12.639439	0.028668	3.6
552	-1.218457	205.940940	12.583744	0.027664	3.9
553	-1.220002	206.940940	12.528538	0.030987	3.5
554	-1.150568	207.940940	12.473814	0.033091	4.0
555	-1.133917	208.940940	12.419566	0.030172	3.7
556	-1.189305	209.940940	12.365788	0.032182	3.2
557	-1.198801	210.940940	12.312473	0.034893	3.0
558	-1.177307	211.940940	12.259617	0.029478	3.1
559	-1.187251	211.083141	12.304929	0.031049	3.4
560	-1.215773	212.065554	12.253062	0.035341	3.5
561	-1.204441	213.065554	12.200713	0.027023	3.4
562	-1.218259	212.207754	12.245591	0.028945	3.6
563	-1.190455	211.349954	12.290799	0.039233	3.4
564	-1.164253	212.349954	12.238128	0.023324	3.5
565	-1.195853	211.584078	12.278427	0.029798	3.4
566	-1.160157	210.726278	12.323879	0.026442	3.2
567	-1.188435	211.726278	12.270925	0.026094	3.1
568	-1.175967	210.868478	12.316321	0.026614	3.5
569	-1.178200	210.013892	12.361883	0.035474	3.8
570	-1.197582	211.013892	12.308602	0.032187	3.8
571	-1.165414	212.013892	12.255779	0.032242	3.2
572	-1.212684	211.156092	12.301063	0.028457	3.2
573	-1.221217	212.156063	12.248305	0.032308	3.2
574	-1.175327	213.156063	12.195997	0.031762	3.7
575	-1.238596	214.156063	12.144134	0.028208	3.7
576	-1.168037	215.156063	12.092710	0.033009	3.2
577	-1.204665	214.570676	12.122760	0.028307	3.1
578	-1.235508	215.570676	12.071516	0.033280	3.0
579	-1.209739	214.737188	12.114197	0.032977	3.8
580	-1.181167	215.736189	12.063076	0.026042	4.4
581	-1.182428	216.736189	12.012335	0.025012	3.5
582	-1.200396	217.735233	11.962066	0.028230	3.1
583	-1.267145	218.735233	11.912169	0.032326	3.0
584	-1.139468	219.735233	11.862687	0.028812	3.2
585	-1.185060	220.735232	11.813614	0.024954	3.9
586	-1.174721	220.899438	11.805594	0.029652	4.0
587	-1.226757	221.899438	11.756992	0.028461	3.7
588	-1.216780	222.898488	11.708833	0.022930	3.9
589	-1.202432	223.676456	11.671604	0.028019	3.5
590	-1.185428	224.676456	11.624096	0.029422	3.2
591	-1.232364	223.818659	11.664824	0.025341	3.1
592	-1.219032	224.818659	11.617371	0.023346	3.1
593	-1.185783	225.480241	11.586189	0.030238	3.8
594	-1.241894	226.480241	11.539372	0.027875	3.9
595	-1.166327	225.622445	11.579508	0.023659	3.7
596	-1.183250	226.476891	11.539529	0.024414	3.9
597	-1.176627	225.619091	11.579666	0.023760	3.3
598	-1.189055	226.616589	11.533018	0.025568	3.7
599	-1.203573	227.616579	11.486630	0.029709	3.7
600	-1.173417	226.758779	11.526400	0.023901	3.4
601	-1.231835	227.758779	11.480064	0.040866	3.2
602	-1.188646	228.758779	11.434099	0.025425	3.1
603	-1.255336	229.758779	11.388501	0.029797	3.1
604	-1.182377	228.900979	11.427593	0.026514	3.6
605	-1.206331	229.556299	11.397705	0.022950	4.4
606	-1.174943	228.698509	11.436859	0.029990	3.7
607	-1.205195	229.698509	11.391239	0.025818	4.3
608	-1.187791	228.852513	11.429810	0.025263	3.3
609	-1.195149	227.994713	11.469186	0.028709	3.4
610	-1.215197	227.136913	11.508835	0.022997	3.0
611	-1.224972	228.136700	11.462650	0.029634	3.1
612	-1.202778	229.136692	11.416824	0.026860	3.6
613	-1.228138	230.136692	11.371364	0.029123	3.3
614	-1.191431	231.136554	11.326270	0.033831	3.3
615	-1.185658	232.009546	11.287189	0.023271	3.8
616	-1.174080	232.561743	11.262609	0.022226	3.4
617	-1.212759	231.709847	11.300575	0.026510	3.0
618	-1.207895	232.709847	11.256034	0.032687	3.6
619	-1.233306	231.852047	11.294220	0.029720	3.5
620	-1.152484	232.852047	11.249729	0.028710	3.5
621	-1.180779	233.852047	11.205587	0.029165	4.0
622	-1.246764	232.994284	11.243429	0.028298	3.4
623	-1.183965	233.994284	11.199336	0.028479	3.6
624	-1.159573	233.155596	11.236293	0.036715	3.7
625	-1.222079	232.722862	11.255457	0.026875	3.2
626	-1.173570	231.865062	11.293639	0.028376	3.4
627	-1.183966	232.865062	11.249152	0.036878	3.3
628	-1.188087	233.865062	11.205014	0.036957	3.1
629	-1.183819	234.864980	11.161225	0.030956	3.6
630	-1.185454	235.864980	11.117774	0.029975	3.8
631	-1.189955	236.864980	11.074659	0.024944	3.4
632	-1.213065	237.864980	11.031877	0.031661	4.0
633	-1.196176	237.080801	11.065398	0.029943	3.4
634	-1.186672	238.080801	11.022687	0.031022	4.1
635	-1.159960	239.080800	10.980306	0.020956	3.9
636	-1.230975	240.080799	10.938249	0.028960	3.6
637	-1.186777	241.080668	10.896518	0.022278	3.2
638	-1.192944	242.080668	10.855099	0.027096	3.1
639	-1.210883	243.080668	10.813994	0.031366	3.1
640	-1.231981	242.222868	10.849235	0.030010	3.7
641	-1.178232	243.222868	10.808174	0.028402	3.7
642	-1.188521	244.213293	10.767811	0.020790	3.6
643	-1.146631	243.365992	10.802322	0.035737	3.7
644	-1.209188	242.508591	10.837471	0.025561	3.5
645	-1.195791	243.492695	10.797148	0.024560	3.4
646	-1.158697	244.492507	10.756487	0.024693	3.1
647	-1.216269	245.492507	10.716124	0.025339	3.0
648	-1.199367	244.634713	10.750728	0.032410	3.4
649	-1.231528	243.776913	10.785558	0.032991	3.7
650	-1.192622	242.919113	10.820613	0.026196	3.4
651	-1.172527	243.919113	10.779768	0.026626	3.7
652	-1.206421	244.919072	10.739232	0.031659	3.8
653	-1.170806	245.919072	10.698998	0.028343	3.5
654	-1.194608	246.919072	10.659065	0.018059	3.3
655	-1.173693	246.061277	10.693301	0.028527	3.1
656	-1.236038	247.061274	10.653410	0.026714	3.1
657	-1.152433	246.203474	10.687611	0.028309	3.8
658	-1.192547	245.345674	10.722031	0.024828	3.9
659	-1.222436	246.345562	10.681930	0.026086	3.7
660	-1.209787	247.345562	10.642124	0.027487	3.6
661	-1.231019	246.487762	10.676252	0.027081	3.8
662	-1.209878	247.487637	10.636492	0.028532	3.3
663	-1.153543	246.629837	10.670584	0.032434	3.1
664	-1.226592	247.629837	10.630862	0.021626	3.1
665	-1.211850	246.772206	10.664911	0.027604	3.5
666	-1.244410	245.914425	10.699184	0.022842	4.0
667	-1.166655	246.914425	10.659249	0.038256	3.8
668	-1.217697	246.056625	10.693487	0.033923	4.1
669	-1.231240	247.056625	10.653595	0.029105	3.4
670	-1.184700	248.056625	10.613999	0.033838	3.5
671	-1.205837	247.198825	10.647946	0.026544	3.2
672	-1.174696	246.351343	10.681699	0.030946	3.2
673	-1.208884	245.493543	10.716082	0.026668	3.3
674	-1.173506	244.635744	10.750687	0.029405	3.5
675	-1.218704	245.635744	10.710367	0.031243	3.5
676	-1.180285	246.635744	10.670349	0.029809	3.6
677	-1.186148	247.635744	10.630628	0.029674	3.5
678	-1.211462	246.862064	10.661333	0.026824	3.1
679	-1.168428	247.838492	10.622611	0.021450	3.3
680	-1.186013	246.980711	10.656613	0.032287	3.3
681	-1.226297	246.122923	10.690833	0.029683	3.0
682	-1.204480	247.122923	10.650961	0.035956	3.4
683	-1.200859	248.122923	10.611384	0.029197	3.6
684	-1.227980	249.122923	10.572100	0.035735	3.5
685	-1.192444	250.122923	10.533107	0.026762	3.8
686	-1.207590	249.265123	10.566538	0.032550	3.7
687	-1.216902	250.265123	10.527585	0.032150	3.7
688	-1.211470	251.265123	10.488918	0.032567	3.7
689	-1.226661	252.265123	10.450535	0.029605	3.4
690	-1.206108	251.407323	10.483443	0.027382	3.3
691	-1.216036	250.549523	10.516559	0.031007	3.1
692	-1.175017	251.549523	10.477973	0.024655	3.1
693	-1.213808	252.547767	10.439737	0.029955	3.4
694	-1.230125	251.689967	10.472577	0.031859	3.5
695	-1.152454	252.689967	10.434313	0.031438	3.4
696	-1.198625	253.689967	10.396327	0.027967	3.7
697	-1.237884	254.689967	10.358617	0.041953	4.0
698	-1.182277	255.689967	10.321179	0.026827	3.4
699	-1.183697	256.689967	10.284011	0.028273	4.0
700	-1.201644	257.689967	10.247110	0.023489	3.5
701	-1.232214	258.689967	10.210472	0.029228	3.7
702	-1.210749	259.689929	10.174097	0.025494	3.8
703	-1.243315	260.689929	10.137979	0.028396	3.6
704	-1.211883	261.689929	10.102117	0.032922	3.2
705	-1.169589	260.832130	10.132864	0.032327	3.1
706	-1.217853	261.832130	10.097038	0.037886	3.1
707	-1.231061	262.832130	10.061464	0.026894	3.6
708	-1.233691	263.832130	10.026140	0.024987	3.8
709	-1.259274	264.832130	9.991062	0.035243	3.3
710	-1.226141	265.832130	9.956230	0.029980	4.0
711	-1.193427	265.201067	9.978183	0.037941	3.5
712	-1.228728	264.343267	10.008180	0.027381	3.7
713	-1.168292	265.343267	9.973228	0.022900	3.8
714	-1.217494	266.343267	9.938520	0.029422	3.6
715	-1.229082	267.342609	9.904074	0.025441	3.5
716	-1.263469	266.484843	9.933625	0.032078	3.1
717	-1.245961	267.484843	9.899191	0.026040	3.1
718	-1.219749	268.484843	9.864996	0.028939	3.5
719	-1.184290	267.966991	9.882674	0.025778	3.9
720	-1.200340	268.966991	9.848592	0.031198	3.7
721	-1.169258	268.109191	9.877814	0.027657	4.3
722	-1.234897	269.109060	9.843769	0.028010	3.6
723	-1.180220	270.109053	9.809955	0.030090	3.5
724	-1.191295	271.095358	9.776830	0.028346	3.1
725	-1.222127	272.095358	9.743473	0.037403	3.1
726	-1.187099	273.095358	9.710343	0.025544	3.5
727	-1.231647	274.095358	9.677437	0.029438	4.2
728	-1.176759	275.095358	9.644753	0.038701	3.4
729	-1.172414	276.095358	9.612290	0.036086	3.8
730	-1.276092	277.095358	9.580044	0.023215	3.9
731	-1.192894	278.095358	9.548014	0.026094	3.4
732	-1.199512	279.095358	9.516197	0.029450	3.1
733	-1.207078	280.095358	9.484592	0.026890	3.1
734	-1.211638	281.095358	9.453196	0.027257	3.1
735	-1.211706	282.095357	9.422007	0.039084	3.7
736	-1.182706	283.095357	9.391024	0.026209	3.6
737	-1.183982	284.091223	9.360370	0.027614	3.8
738	-1.202627	285.091221	9.329790	0.025002	3.9
739	-1.190625	284.233421	9.356009	0.027181	3.5
740	-1.203706	283.375622	9.382376	0.030794	3.2
741	-1.164158	284.375619	9.351652	0.022903	3.1
742	-1.221147	285.375619	9.321129	0.025383	3.1
743	-1.229326	286.375619	9.290804	0.025442	3.5
744	-1.185713	286.821256	9.277354	0.029504	3.6
745	-1.224147	285.966743	9.303179	0.025251	3.2
746	-1.194530	285.108943	9.329249	0.031644	3.7
747	-1.203427	286.108943	9.298872	0.038352	3.4
748	-1.258153	285.251143	9.324918	0.024071	3.1
749	-1.217395	284.400698	9.350885	0.026556	3.1
750	-1.191341	285.400698	9.320366	0.034789	3.0
751	-1.215118	286.400698	9.290046	0.029449	3.0
752	-1.210083	287.400698	9.259923	0.026526	3.3
753	-1.197772	288.400698	9.229994	0.029736	4.1
754	-1.144570	289.380435	9.200859	0.028351	4.0
755	-1.219229	290.379848	9.171328	0.027599	3.8
756	-1.218117	289.522048	9.196663	0.029907	3.3
757	-1.208042	288.664248	9.222139	0.024751	3.9
758	-1.205515	289.664248	9.192454	0.031326	4.1
759	-1.187609	290.664248	9.162959	0.032134	3.5
760	-1.227510	291.664248	9.133653	0.024552	3.7
761	-1.205791	290.806638	9.158774	0.030191	3.4
762	-1.201966	289.953513	9.183902	0.029591	3.2
763	-1.245038	289.095713	9.209307	0.024844	3.8
764	-1.146022	288.237943	9.234852	0.021542	3.6
765	-1.197223	289.237937	9.205085	0.027029	3.9
766	-1.246472	290.237937	9.175510	0.024670	4.2
767	-1.233020	289.380137	9.200868	0.025673	4.1
768	-1.210361	290.380137	9.171319	0.027609	3.8
769	-1.212242	289.522337	9.196655	0.027809	3.6
770	-1.185863	290.522337	9.167133	0.031107	3.5
771	-1.237534	291.522337	9.137800	0.026994	3.5
772	-1.210794	290.664537	9.162950	0.024580	3.4
773	-1.206945	289.806739	9.188239	0.031622	3.3
774	-1.187502	290.806739	9.158772	0.033731	3.7
775	-1.213599	291.806739	9.129492	0.031201	3.5
776	-1.192727	290.948994	9.154595	0.031090	3.6
777	-1.190859	291.948994	9.125342	0.028637	3.6
778	-1.212656	292.889455	9.098001	0.037700	3.4
779	-1.165909	293.889424	9.069110	0.038436	3.2
780	-1.259344	294.889424	9.040400	0.037515	3.1
781	-1.221311	295.889424	9.011871	0.026681	3.1
782	-1.192665	296.879900	8.983791	0.031675	3.6
783	-1.194482	297.879900	8.955618	0.026512	3.6
784	-1.175154	298.879900	8.927622	0.025245	3.5
785	-1.201793	299.879900	8.899799	0.025039	4.0
786	-1.187217	300.879900	8.872150	0.027074	3.7
787	-1.196959	300.109909	8.893424	0.025940	3.3
788	-1.193677	300.818433	8.873844	0.027923	3.3
789	-1.198140	301.816919	8.846397	0.029087	3.5
790	-1.202414	302.816919	8.819078	0.029279	3.9
791	-1.185695	303.816919	8.791927	0.035411	4.1
792	-1.183284	304.816919	8.764943	0.025008	4.1
793	-1.236652	305.816919	8.738124	0.035013	4.2
794	-1.183417	306.816919	8.711468	0.026546	4.7
795	-1.198814	307.816919	8.684975	0.027927	4.3
796	-1.217670	306.970148	8.707398	0.024802	4.0
797	-1.207000	307.970148	8.680930	0.027500	4.8
798	-1.190222	308.958907	8.654916	0.027795	4.0
799	-1.215812	309.958907	8.628765	0.030947	3.9
800	-1.160092	310.958907	8.602772	0.034162	4.2
801	-1.175093	311.958907	8.576934	0.032010	3.5
802	-1.212368	312.843959	8.554196	0.023563	4.2
803	-1.193057	311.986159	8.576232	0.026227	3.5
804	-1.244046	312.986159	8.550554	0.024607	3.4
805	-1.214345	313.986159	8.525029	0.024428	3.1
806	-1.244766	313.130727	8.546854	0.034114	3.0
807	-1.177024	312.277417	8.568737	0.028271	3.4
808	-1.246890	313.277417	8.543104	0.026730	3.8
809	-1.228226	314.277414	8.517623	0.030063	3.7
810	-1.206469	313.420800	8.539441	0.029332	3.9
811	-1.196133	313.005688	8.550054	0.030176	4.0
812	-1.198629	314.005688	8.524532	0.040780	3.9
813	-1.165391	315.005688	8.499162	0.028255	4.2
814	-1.209318	316.005688	8.473942	0.030943	3.8
815	-1.192475	317.005688	8.448872	0.030799	4.2
816	-1.242065	316.147888	8.470368	0.027214	3.9
817	-1.214030	317.147881	8.445319	0.029162	3.7
818	-1.129703	316.290081	8.466797	0.029612	3.9
819	-1.233968	317.290081	8.441769	0.026850	3.6
820	-1.211108	318.290081	8.416888	0.029493	4.0
821	-1.164907	317.439697	8.438037	0.021229	3.7
822	-1.215896	318.439697	8.413178	0.029658	3.1
823	-1.210915	319.439682	8.388466	0.025677	3.8
824	-1.207999	320.439682	8.363898	0.028327	4.1
825	-1.237555	321.439682	8.339474	0.024175	4.3
826	-1.183993	322.439682	8.315191	0.028088	4.1
827	-1.197804	323.439662	8.291051	0.030949	4.1
828	-1.221408	324.439591	8.267051	0.033661	3.8
829	-1.222817	324.682798	8.261235	0.029909	3.4
830	-1.207893	323.824998	8.281786	0.026746	3.3
831	-1.222188	324.824998	8.257838	0.023247	3.6
832	-1.203779	325.824995	8.234028	0.024313	3.7
833	-1.174801	326.824146	8.210375	0.027937	3.4
834	-1.186512	325.966346	8.230673	0.028429	3.1
835	-1.207365	326.966346	8.207020	0.028432	3.2
836	-1.191468	327.966346	8.183502	0.032619	3.6
837	-1.205901	328.966346	8.160118	0.025739	3.7
838	-1.224316	329.966346	8.136868	0.029095	3.4
839	-1.242086	330.966346	8.113749	0.035133	4.3
840	-1.172244	330.108546	8.133572	0.027971	3.4
841	-1.219737	331.108546	8.110472	0.029620	3.4
842	-1.164772	332.050349	8.088837	0.031634	3.4
843	-1.176224	333.050349	8.065990	0.023407	3.2
844	-1.178819	332.549701	8.077412	0.031180	3.5
845	-1.189189	333.549701	8.054630	0.033891	3.8
846	-1.187241	334.549701	8.031976	0.027084	3.7
847	-1.192791	335.549701	8.009449	0.024067	3.9
848	-1.229736	336.549701	7.987048	0.033350	4.2
849	-1.184101	337.549701	7.964772	0.029788	4.0
850	-1.207880	336.691902	7.983873	0.030564	4.1
851	-1.217140	337.691902	7.961615	0.025077	3.8
852	-1.217124	336.834102	7.980700	0.029599	4.3
853	-1.214907	337.834101	7.958460	0.025393	3.8
854	-1.164496	338.834101	7.936343	0.028495	3.5
855	-1.182214	339.834101	7.914348	0.026311	3.8
856	-1.236162	340.834101	7.892475	0.029178	4.6
857	-1.221539	341.834101	7.870723	0.027843	3.8
858	-1.201763	342.834101	7.849090	0.037912	3.2
859	-1.175521	343.834101	7.827576	0.028142	3.3
860	-1.193309	344.834101	7.806180	0.031106	4.0
861	-1.238949	343.976303	7.824526	0.032080	3.8
862	-1.234738	344.976303	7.803146	0.030763	4.1
863	-1.222445	345.976303	7.781883	0.031837	3.7
864	-1.171401	346.976303	7.760735	0.033226	3.3
865	-1.244569	347.976303	7.739702	0.032844	4.0
866	-1.210882	348.976303	7.718783	0.026858	4.2
867	-1.180687	349.976303	7.697976	0.031259	4.1
868	-1.244241	350.976303	7.677281	0.023443	4.3
869	-1.176899	350.118503	7.695026	0.026611	3.8
870	-1.226188	351.118503	7.674347	0.024955	3.2
871	-1.167981	350.260703	7.692079	0.028155	3.1
872	-1.177951	351.260703	7.671416	0.032548	3.2
873	-1.206904	352.260693	7.650864	0.028732	3.6
874	-1.200401	351.402893	7.668487	0.025570	4.0
875	-1.153071	350.876586	7.679340	0.029643	4.2
876	-1.208773	350.018786	7.697095	0.025511	4.3
877	-1.211016	349.160986	7.714932	0.032069	4.0
878	-1.226527	350.160986	7.694146	0.032034	4.1
879	-1.217023	351.160645	7.673478	0.030363	4.0
880	-1.236371	352.160645	7.652915	0.030403	3.7
881	-1.180607	353.160645	7.632461	0.027267	3.1
882	-1.203506	354.160645	7.612117	0.035724	3.7
883	-1.186312	353.302845	7.629562	0.032259	3.9
884	-1.173745	354.302845	7.609233	0.026192	3.6
885	-1.218135	355.302832	7.589012	0.031889	3.4
886	-1.238122	356.302832	7.568898	0.027165	3.8
887	-1.223265	355.445032	7.586145	0.023165	3.4
888	-1.207482	356.445027	7.566047	0.027004	3.1
889	-1.217101	357.445027	7.546054	0.030729	3.1
890	-1.223564	358.445027	7.526167	0.026166	3.0
891	-1.177976	357.588644	7.543192	0.025630	3.3
892	-1.217291	356.730858	7.560321	0.029757	3.9
893	-1.211048	357.730858	7.540359	0.028318	3.7
894	-1.195306	358.730858	7.520502	0.025966	4.3
895	-1.215358	359.730829	7.500750	0.030115	4.5
896	-1.208175	360.730829	7.481100	0.026399	3.8
897	-1.198820	359.873029	7.497949	0.024097	4.3
898	-1.210324	359.016852	7.514842	0.027395	3.6
899	-1.200542	358.351822	7.528016	0.030409	3.4
900	-1.223862	358.281606	7.529410	0.030756	3.2
901	-1.179473	357.423806	7.546477	0.023861	3.6
902	-1.216178	358.423806	7.526588	0.026480	4.3
903	-1.193558	357.566047	7.543642	0.039932	3.8
904	-1.227919	358.566047	7.523767	0.027945	3.7
905	-1.184557	359.566047	7.503998	0.031514	3.4
906	-1.223431	360.566047	7.484331	0.027370	3.2
907	-1.197779	361.566047	7.464768	0.028080	4.4
908	-1.193092	362.566047	7.445306	0.027979	4.4
909	-1.198131	361.708247	7.461994	0.031009	4.3
910	-1.213274	362.708247	7.442547	0.030542	3.6
911	-1.229241	361.850447	7.459223	0.027437	3.5
912	-1.228620	362.850447	7.439790	0.028025	3.8
913	-1.176566	361.992662	7.456453	0.029184	3.6
914	-1.248608	361.134863	7.473191	0.026763	3.4
915	-1.169486	362.134456	7.453693	0.028750	3.7
916	-1.207522	361.276656	7.470419	0.029836	3.4
917	-1.203106	362.276655	7.450928	0.029415	3.5
918	-1.206440	363.276655	7.431538	0.032948	4.0
919	-1.214633	364.276655	7.412249	0.034537	3.7
920	-1.187993	365.276580	7.393062	0.035836	4.5
921	-1.230085	366.276580	7.373972	0.036374	3.6
922	-1.232758	365.418780	7.390341	0.030166	3.2
923	-1.219435	364.560980	7.406783	0.030996	3.5
924	-1.226338	365.560980	7.387623	0.030618	3.5
925	-1.179420	366.560980	7.368561	0.031854	3.2
926	-1.173414	367.560980	7.349597	0.028072	4.1
927	-1.184475	366.703180	7.365858	0.029900	3.5
928	-1.192475	367.523575	7.350305	0.024558	4.1
929	-1.173106	368.523153	7.331443	0.023902	3.6
930	-1.223968	369.523153	7.312669	0.034827	3.6
931	-1.240455	369.624747	7.310767	0.030413	3.8
932	-1.254275	370.622884	7.292134	0.033851	3.2
933	-1.229713	371.622877	7.273562	0.026911	3.5
934	-1.188684	370.787330	7.289074	0.024724	4.2
935	-1.230771	369.929530	7.305068	0.026337	3.8
936	-1.202601	370.929530	7.286429	0.027544	3.3
937	-1.237686	370.072585	7.302395	0.035645	3.2
938	-1.227879	371.072585	7.283770	0.031488	3.3
939	-1.233356	372.072585	7.265240	0.027325	3.7
940	-1.213816	371.214785	7.281130	0.026555	3.8
941	-1.197074	370.356987	7.297089	0.020696	3.9
942	-1.192779	369.869547	7.306189	0.027414	4.0
943	-1.205751	369.012220	7.322249	0.024173	3.5
944	-1.252869	368.154420	7.338389	0.029043	4.2
945	-1.209046	367.521746	7.350339	0.030863	3.6
946	-1.194075	366.663946	7.366604	0.023012	3.6
947	-1.205303	367.663946	7.347650	0.024833	4.4
948	-1.193855	366.806146	7.363903	0.032679	3.7
949	-1.176048	367.806146	7.344963	0.030547	3.3
950	-1.223634	368.806146	7.326120	0.023546	3.3
951	-1.208461	369.806146	7.307374	0.021784	3.4
952	-1.214307	368.962376	7.323185	0.027306	3.5
953	-1.211530	369.961445	7.304471	0.024915	3.7
954	-1.205700	369.148591	7.319690	0.027143	3.6
955	-1.148458	370.148591	7.300977	0.025202	3.7
956	-1.237164	371.022763	7.284696	0.028386	3.9
957	-1.177616	372.022763	7.266161	0.025467	3.6
958	-1.208477	371.164963	7.282055	0.032779	3.4
959	-1.211246	372.164953	7.263533	0.035276	3.4
960	-1.201421	373.117265	7.245982	0.023197	3.9
961	-1.222622	374.117265	7.227643	0.031486	3.8
962	-1.228059	373.259479	7.243368	0.025306	3.9
963	-1.167933	372.418600	7.258850	0.033398	3.7
964	-1.240290	371.572401	7.274497	0.021615	3.2
965	-1.217858	372.572401	7.256014	0.023997	3.4
966	-1.201036	373.572398	7.237624	0.037923	3.3
967	-1.170615	374.572398	7.219327	0.025481	3.9
968	-1.218615	375.572398	7.201123	0.026927	4.1
969	-1.208198	376.572396	7.183010	0.030866	3.6
970	-1.177349	377.572396	7.164989	0.026336	3.8
971	-1.219724	376.714596	7.180442	0.029447	3.8
972	-1.186227	377.714526	7.162434	0.025076	3.5
973	-1.216850	378.714525	7.144516	0.035849	3.4
974	-1.199811	377.856725	7.159881	0.032080	3.3
975	-1.200550	378.856725	7.141975	0.026798	3.5
976	-1.202279	377.998926	7.157329	0.034511	4.1
977	-1.247598	378.998926	7.139436	0.022255	4.1
978	-1.217325	379.998926	7.121632	0.026575	4.1
979	-1.208369	380.998926	7.103916	0.031903	3.4
980	-1.230881	381.998548	7.086295	0.025686	3.3
981	-1.184501	381.140748	7.101411	0.038918	3.4
982	-1.199911	382.140748	7.083796	0.027181	3.8
983	-1.189312	383.140748	7.066268	0.031790	4.0
984	-1.180750	384.140748	7.048826	0.031078	4.5
985	-1.186214	383.294314	7.063584	0.027117	3.8
986	-1.226553	384.294314	7.046155	0.024332	3.3
987	-1.153460	383.436548	7.061099	0.024443	3.2
988	-1.187364	382.579208	7.076100	0.023702	3.5
989	-1.179315	383.579208	7.058610	0.031028	3.9
990	-1.235794	382.743840	7.073214	0.032531	4.3
991	-1.218368	381.888991	7.088222	0.027311	4.3
992	-1.200871	382.888991	7.070672	0.024511	3.7
993	-1.185427	382.031191	7.085721	0.024386	3.6
994	-1.212482	382.796427	7.072293	0.028717	3.8
995	-1.196505	383.796427	7.054822	0.030555	3.9
996	-1.224620	384.796427	7.037437	0.033741	3.6
997	-1.215542	385.796427	7.020137	0.042675	3.2
998	-1.215657	386.796427	7.002922	0.028517	3.2
999	-1.210180	387.796427	6.985792	0.032797	3.1
