1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-1.037610	92.119916	12.258313	0.002343	3.0
516	-1.044344	92.090831	12.261465	0.003559	3.2
517	-1.045762	92.061773	12.264617	0.003390	3.1
518	-1.045959	93.053297	12.157994	0.003154	2.9
519	-1.061687	93.142805	12.148460	0.002317	2.9
520	-1.046639	93.132226	12.149586	0.004430	3.4
521	-1.042879	93.162031	12.146414	0.002300	3.1
522	-1.073174	93.132951	12.149509	0.003358	3.0
523	-1.062933	93.110139	12.151938	0.003775	2.8
524	-1.053379	94.110134	12.046370	0.004889	2.8
525	-1.071449	94.081051	12.049415	0.006567	2.8
526	-1.054154	95.081051	11.945613	0.004713	3.2
527	-1.063683	96.077372	11.843957	0.003257	3.2
528	-1.047810	97.077112	11.743676	0.003024	3.1
529	-1.081021	97.056165	11.745759	0.004316	2.9
530	-1.088142	97.027079	11.748654	0.002892	2.8
531	-1.065017	97.014633	11.749893	0.004440	2.7
532	-1.098783	96.985548	11.752790	0.004438	2.7
533	-1.066610	96.956462	11.755688	0.006363	3.5
534	-1.088790	97.955736	11.656935	0.002583	3.1
535	-1.056637	98.955736	11.559758	0.002408	2.8
536	-1.032233	98.927603	11.562470	0.007479	3.5
537	-1.082022	99.927598	11.466856	0.004559	3.6
538	-1.070445	100.927598	11.372809	0.002705	3.6
539	-1.111441	100.898512	11.375523	0.003752	3.3
540	-1.057770	101.766709	11.295076	0.003661	3.6
541	-1.020877	101.741372	11.297408	0.002263	3.3
542	-1.054100	101.712286	11.300085	0.002507	3.1
543	-1.043505	101.683311	11.302754	0.002411	2.7
544	-1.055998	101.654294	11.305428	0.004130	2.8
545	-1.073235	102.510241	11.227080	0.004445	3.4
546	-1.086511	102.481161	11.229724	0.002747	3.7
547	-1.077826	102.452079	11.232369	0.002412	3.3
548	-1.065811	102.422994	11.235016	0.005449	3.5
549	-1.038864	103.422615	11.144753	0.003827	3.5
550	-1.027264	103.393529	11.147359	0.002190	3.6
551	-1.070310	103.364656	11.149947	0.003780	3.5
552	-1.056728	104.351748	11.062146	0.004302	3.4
553	-1.052905	104.322663	11.064713	0.004033	3.1
554	-1.028840	104.451868	11.053317	0.002243	3.2
555	-1.035929	104.478097	11.051007	0.003124	2.8
556	-1.038049	104.449834	11.053497	0.003856	2.9
557	-0.995515	104.681879	11.033089	0.004326	3.2
558	-1.113084	105.645055	10.949178	0.002244	3.0
559	-1.062460	105.618918	10.951439	0.003203	2.9
560	-1.059502	105.620741	10.951281	0.003868	3.4
561	-1.064179	105.591660	10.953797	0.002756	2.9
562	-1.103344	106.528237	10.873351	0.002273	3.0
563	-1.054180	106.499442	10.875807	0.005124	2.9
564	-1.019660	106.478041	10.877633	0.003662	2.8
565	-1.067212	106.449048	10.880107	0.003227	2.7
566	-1.045970	106.419962	10.882591	0.002365	2.8
567	-1.074835	106.391105	10.885056	0.004145	3.3
568	-1.090208	106.362021	10.887542	0.004274	3.3
569	-1.045665	106.332935	10.890029	0.004165	3.4
570	-1.044853	106.303850	10.892517	0.002783	3.4
571	-1.064238	107.258383	10.811452	0.005234	3.5
572	-1.044991	108.030493	10.746757	0.003329	3.7
573	-1.042457	109.030493	10.664109	0.001797	3.6
574	-1.047997	109.004540	10.666238	0.003834	3.1
575	-1.070754	108.975458	10.668624	0.002850	3.1
576	-1.040411	108.946376	10.671012	0.004081	3.0
577	-1.037991	108.926326	10.672659	0.002221	2.7
578	-1.047950	108.900837	10.674753	0.005653	3.0
579	-1.060178	108.958399	10.670025	0.002462	3.2
580	-1.016322	109.179099	10.651935	0.002139	3.6
581	-1.059843	109.150111	10.654308	0.005215	3.3
582	-1.056012	109.178619	10.651974	0.002973	3.5
583	-1.070734	109.219540	10.648627	0.004775	2.9
584	-1.084010	110.219540	10.567476	0.003335	2.9
585	-1.068930	111.219516	10.487554	0.003870	2.7
586	-1.038546	111.190431	10.489862	0.003414	2.6
587	-1.010316	112.184078	10.411600	0.002353	2.7
588	-1.038824	112.761041	10.366691	0.004948	3.5
589	-1.060312	113.306360	10.324599	0.002344	3.2
590	-1.037604	113.277275	10.326835	0.007196	3.0
591	-1.023339	114.276218	10.250577	0.002841	3.6
592	-1.076626	114.247132	10.252782	0.004077	3.6
593	-1.030895	115.233410	10.178555	0.003093	3.0
594	-1.057657	116.228987	10.104711	0.002313	2.9
595	-1.106629	116.199903	10.106853	0.004298	2.7
596	-1.060797	116.183613	10.108054	0.005292	2.9
597	-1.076701	116.595806	10.077773	0.004574	3.3
598	-1.035290	117.595508	10.005081	0.002132	3.4
599	-1.076648	117.566425	10.007181	0.002922	3.7
600	-1.057913	117.682660	9.998794	0.004722	3.7
601	-1.066296	117.653574	10.000891	0.004929	3.6
602	-1.018067	117.624489	10.002990	0.003217	3.4
603	-1.057995	117.595403	10.005089	0.004570	3.5
604	-1.061504	117.566317	10.007189	0.005519	3.2
605	-1.036931	118.308334	9.953886	0.003225	3.0
606	-1.062877	119.308333	9.882943	0.003572	3.9
607	-1.064732	120.304901	9.813243	0.004740	3.2
608	-1.058762	121.304901	9.744284	0.004294	3.5
609	-1.093934	122.304901	9.676287	0.002103	3.4
610	-1.041235	122.765456	9.645289	0.003526	2.9
611	-1.058868	122.856267	9.639200	0.004515	3.3
612	-1.106097	123.856242	9.572658	0.003046	3.2
613	-1.023303	124.856239	9.507028	0.003550	3.2
614	-1.105668	125.835925	9.443597	0.003780	2.9
615	-1.068197	126.614816	9.393768	0.003294	3.2
616	-1.061010	127.561210	9.333926	0.006286	3.5
617	-1.043048	127.532124	9.335754	0.003005	3.0
618	-1.084125	127.503049	9.337581	0.003977	3.0
619	-1.061346	128.502842	9.275137	0.005907	3.0
620	-1.061246	128.473756	9.276942	0.003131	3.0
621	-1.078485	128.444672	9.278747	0.002837	3.8
622	-1.064648	129.366347	9.221873	0.003099	3.3
623	-1.064545	130.012425	9.182419	0.003301	3.3
624	-1.037141	129.985244	9.184072	0.004472	3.8
625	-1.048531	129.956158	9.185841	0.002707	3.5
626	-1.072886	130.920419	9.127537	0.005227	3.2
627	-1.061698	130.891333	9.129285	0.005186	2.9
628	-1.065146	130.862271	9.131032	0.005374	2.8
629	-1.052122	131.862271	9.071299	0.002461	2.8
630	-1.060489	131.833246	9.073021	0.002860	3.5
631	-1.031863	131.804173	9.074748	0.002662	3.7
632	-1.060818	132.020155	9.061939	0.002711	3.1
633	-1.081183	131.993104	9.063541	0.003152	3.6
634	-1.057513	131.964020	9.065265	0.003089	3.6
635	-1.040118	131.934988	9.066985	0.003075	3.4
636	-1.033586	132.907756	9.009678	0.005801	3.5
637	-1.061553	132.878671	9.011381	0.002096	3.7
638	-1.040733	132.849585	9.013085	0.004791	3.2
639	-1.074118	132.842478	9.013501	0.003784	2.7
640	-1.087075	133.802557	8.957600	0.003245	2.8
641	-1.084948	133.773471	8.959283	0.002370	2.8
642	-1.023719	133.745680	8.960892	0.003866	3.4
643	-1.051208	133.716610	8.962576	0.003949	3.8
644	-1.062259	133.687524	8.964261	0.002596	3.3
645	-1.072960	133.751220	8.960571	0.004689	3.0
646	-1.067982	133.722143	8.962255	0.002887	3.1
647	-1.035928	133.693069	8.963940	0.002732	3.1
648	-1.064162	133.664186	8.965614	0.002057	2.9
649	-1.071752	133.635204	8.967294	0.002738	2.8
650	-1.052292	133.606218	8.968975	0.004396	2.8
651	-1.091245	134.605185	8.911395	0.002471	3.0
652	-1.074694	134.578085	8.912948	0.005665	3.4
653	-1.046002	135.577933	8.856033	0.003765	3.0
654	-1.047058	136.369075	8.811511	0.002078	3.0
655	-1.064766	136.752232	8.790109	0.003298	3.5
656	-1.056562	136.723740	8.791697	0.002885	3.0
657	-1.062061	136.767125	8.789279	0.004755	2.8
658	-1.072455	136.738266	8.790887	0.003295	2.8
659	-1.120020	136.709402	8.792496	0.004826	2.7
660	-1.024472	136.680317	8.794118	0.002584	2.7
661	-0.993655	137.680225	8.738703	0.003713	3.7
662	-1.054891	138.041539	8.718850	0.003815	4.4
663	-1.032143	138.130149	8.713995	0.003377	3.3
664	-1.066286	138.101078	8.715587	0.003011	3.4
665	-1.059323	138.075618	8.716982	0.001963	3.4
666	-1.034015	138.056895	8.718008	0.004529	3.3
667	-1.093903	138.033599	8.719285	0.003542	2.8
668	-1.035070	138.252198	8.707317	0.004068	2.8
669	-1.036763	138.223114	8.708907	0.006334	3.4
670	-1.027918	139.223114	8.654552	0.002998	4.2
671	-1.011009	139.195605	8.656038	0.004423	3.2
672	-1.049053	139.168695	8.657493	0.003191	3.0
673	-1.020244	139.139610	8.659065	0.002688	2.8
674	-1.093270	139.110525	8.660638	0.005141	3.1
675	-1.055447	140.106785	8.607082	0.003467	3.3
676	-1.061812	141.103564	8.554157	0.002943	3.5
677	-1.076191	141.074846	8.555673	0.003202	3.2
678	-1.070878	141.045773	8.557208	0.004714	3.1
679	-1.048745	141.465960	8.535076	0.002886	3.5
680	-1.057587	141.436875	8.536604	0.002227	3.2
681	-1.114075	141.488070	8.533915	0.002154	2.8
682	-1.068288	141.459240	8.535429	0.002812	2.8
683	-1.046802	141.537595	8.531314	0.002461	2.7
684	-1.050121	141.508512	8.532841	0.002384	2.6
685	-1.039799	141.483162	8.534172	0.003627	3.2
686	-1.052303	141.457258	8.535533	0.004344	3.2
687	-1.059887	142.456486	8.483354	0.004587	3.1
688	-1.029882	142.433867	8.484529	0.003275	3.2
689	-1.057024	143.325046	8.438515	0.002546	3.2
690	-1.053057	143.326980	8.438415	0.005721	3.0
691	-1.055549	144.325779	8.387436	0.005365	2.8
692	-1.062294	144.296693	8.388911	0.005173	2.7
693	-1.107856	144.267794	8.390378	0.003594	3.1
694	-1.097660	145.267794	8.339915	0.004012	3.5
695	-1.057162	145.238913	8.341364	0.002004	3.4
696	-1.078939	145.218060	8.342411	0.003371	3.1
697	-1.041279	145.189158	8.343861	0.004138	3.2
698	-1.065818	145.161241	8.345263	0.003841	3.0
699	-1.056514	145.132458	8.346709	0.003040	3.1
700	-1.068429	145.103889	8.348145	0.003710	2.8
701	-1.063957	145.075796	8.349557	0.002882	3.7
702	-1.089066	145.053154	8.350695	0.005204	3.8
703	-1.059635	145.178267	8.344408	0.003653	3.3
704	-1.058320	145.149182	8.345869	0.005427	2.8
705	-1.065595	146.143146	8.296238	0.004635	2.8
706	-1.105469	146.114060	8.297682	0.003085	3.1
707	-1.062850	146.084975	8.299126	0.004263	4.0
708	-1.073217	147.084808	8.249760	0.003263	3.4
709	-1.035772	147.055722	8.251188	0.002443	3.6
710	-1.031734	147.026636	8.252616	0.006425	3.8
711	-1.081062	148.026589	8.203794	0.003467	3.0
712	-1.055270	148.006668	8.204761	0.003141	3.1
713	-1.065123	148.007510	8.204720	0.003078	3.7
714	-1.065771	149.005292	8.156566	0.002981	3.0
715	-1.054950	149.991829	8.109506	0.004689	2.9
716	-1.052775	149.977878	8.110168	0.002560	2.8
717	-1.083657	150.850475	8.068987	0.004838	2.7
718	-1.063316	151.035755	8.060297	0.004365	2.8
719	-1.066656	151.006669	8.061660	0.002699	3.2
720	-1.108115	150.977583	8.063024	0.003142	3.4
721	-1.079358	151.280816	8.048832	0.002095	2.9
722	-1.071858	151.298936	8.047985	0.003765	3.3
723	-1.046609	151.269914	8.049341	0.002362	3.2
724	-1.109207	152.255077	8.003571	0.005538	3.2
725	-1.089673	153.232355	7.958679	0.004403	3.4
726	-1.062208	153.203269	7.960007	0.003992	3.2
727	-1.085082	154.203229	7.914576	0.003950	3.4
728	-1.030640	155.179515	7.870718	0.001693	3.1
729	-1.009772	155.236057	7.868193	0.003066	2.8
730	-1.074956	155.206994	7.869491	0.003333	2.7
731	-1.067683	155.286245	7.865953	0.004600	3.0
732	-1.062213	156.286242	7.821584	0.003555	3.8
733	-1.083202	156.257157	7.822868	0.001872	3.3
734	-1.052611	156.228964	7.824112	0.005808	3.0
735	-1.028564	156.292853	7.821293	0.002022	3.6
736	-1.046350	157.283606	7.777829	0.003432	3.1
737	-1.090113	157.377048	7.773754	0.004954	3.1
738	-1.041762	157.848011	7.753283	0.003085	3.0
739	-1.070351	157.818925	7.754545	0.004846	3.0
740	-1.090475	157.790139	7.755793	0.003938	3.0
741	-1.048144	157.798636	7.755424	0.004254	3.2
742	-1.012467	157.769561	7.756686	0.002556	3.1
743	-1.017855	157.741199	7.757917	0.002834	3.2
744	-1.059840	157.869732	7.752342	0.003486	3.3
745	-1.061168	158.814632	7.711604	0.002446	3.1
746	-1.042491	158.785570	7.712851	0.003109	2.9
747	-1.042953	158.756579	7.714095	0.006778	2.9
748	-1.049625	159.756531	7.671420	0.002923	2.8
749	-1.059854	159.727445	7.672655	0.007472	2.8
750	-1.046036	160.727445	7.630434	0.002950	2.9
751	-1.051866	161.727445	7.588676	0.006132	3.3
752	-1.040471	161.698360	7.589884	0.003065	2.9
753	-1.037359	162.684358	7.549142	0.002503	3.2
754	-1.101474	162.747151	7.546562	0.003256	3.2
755	-1.066504	162.718073	7.547757	0.005358	3.0
756	-1.029060	162.688988	7.548952	0.002438	3.0
757	-1.025002	162.660010	7.550143	0.003319	2.7
758	-1.082780	162.678171	7.549396	0.004167	2.7
759	-1.067335	163.678105	7.508520	0.004336	2.7
760	-1.082239	164.678030	7.468085	0.004646	2.8
761	-1.095695	164.648945	7.469255	0.002133	3.1
762	-1.065308	164.619859	7.470425	0.002141	3.0
763	-1.090978	164.957253	7.456871	0.003056	3.2
764	-1.056656	164.928567	7.458022	0.002253	3.1
765	-1.098999	164.899503	7.459188	0.003742	2.8
766	-1.058402	164.880728	7.459941	0.004034	2.8
767	-1.099794	164.851642	7.461109	0.006886	2.7
768	-1.099736	164.822557	7.462277	0.002983	2.7
769	-1.062613	165.822557	7.422333	0.002186	2.6
770	-1.040215	165.801098	7.423186	0.004491	3.1
771	-1.078048	165.772093	7.424339	0.003493	3.3
772	-1.057060	166.771233	7.384834	0.003576	3.0
773	-1.059006	166.742148	7.385978	0.003699	3.3
774	-1.049747	166.713066	7.387122	0.005900	3.4
775	-1.058332	166.683980	7.388267	0.004283	3.0
776	-1.043015	166.654894	7.389412	0.003882	2.9
777	-1.048885	166.772681	7.384777	0.005142	2.8
778	-1.044010	167.772680	7.345657	0.002819	2.8
779	-1.052891	168.509114	7.317111	0.003716	2.8
780	-1.081226	168.480055	7.318234	0.004638	3.3
781	-1.038600	168.450969	7.319357	0.003215	3.2
782	-1.063690	168.454611	7.319217	0.002204	2.9
783	-1.072311	168.425792	7.320330	0.004775	3.1
784	-1.041106	169.425153	7.281913	0.002460	3.2
785	-1.066710	169.399969	7.282876	0.003344	2.9
786	-1.097406	169.370901	7.283988	0.003538	2.9
787	-1.086949	170.368892	7.246002	0.002431	2.6
788	-1.068195	171.016119	7.221578	0.003116	2.7
789	-1.053612	171.442949	7.205561	0.003435	2.8
790	-1.042897	171.413863	7.206650	0.005131	3.3
791	-1.082752	171.384799	7.207738	0.004150	2.7
792	-1.088070	171.355713	7.208828	0.003458	2.9
793	-1.044005	171.326628	7.209919	0.001761	3.4
794	-1.069298	171.314785	7.210363	0.001852	3.1
795	-1.071304	171.289850	7.211297	0.003500	2.7
796	-1.057905	171.260772	7.212388	0.003440	2.8
797	-1.040743	172.175857	7.178223	0.002961	2.8
798	-1.040522	172.147619	7.179272	0.002929	2.7
799	-1.049013	172.144062	7.179404	0.003631	3.0
800	-1.073137	172.114977	7.180486	0.005582	3.2
801	-1.077253	173.114977	7.143495	0.002204	3.3
802	-1.047730	174.114875	7.106887	0.003561	3.0
803	-1.043506	174.085790	7.107946	0.003195	2.8
804	-1.045888	174.056869	7.109000	0.003533	2.8
805	-1.062630	174.028561	7.110032	0.004695	2.8
806	-1.075561	173.999475	7.111093	0.005467	2.9
807	-1.032562	174.999475	7.074811	0.003189	3.2
808	-1.059974	175.459508	7.058245	0.003681	3.0
809	-1.058431	175.430832	7.059275	0.002678	2.8
810	-1.060775	175.401746	7.060321	0.003515	2.7
811	-1.049252	176.208171	7.031450	0.002048	2.7
812	-1.051340	176.185421	7.032261	0.003738	2.7
813	-1.117714	176.156340	7.033298	0.002461	3.0
814	-1.042748	177.155441	6.997836	0.002640	3.3
815	-1.095997	177.136925	6.998490	0.003732	3.2
816	-1.084677	177.107840	6.999518	0.002552	3.1
817	-1.100487	177.081808	7.000438	0.003749	3.4
818	-1.035607	177.845206	6.973562	0.002661	3.0
819	-1.041079	177.816121	6.974582	0.002002	2.8
820	-1.073475	177.795950	6.975290	0.003361	2.8
821	-1.078505	177.767281	6.976296	0.002404	2.6
822	-1.032229	177.756062	6.976689	0.002945	2.7
823	-1.048211	177.728910	6.977643	0.003779	3.1
824	-1.098388	177.786789	6.975611	0.004245	3.3
825	-1.052010	178.786789	6.940696	0.003136	2.9
826	-1.053743	178.758913	6.941664	0.004330	3.5
827	-1.051817	178.729903	6.942673	0.003772	4.0
828	-1.036706	179.727531	6.908167	0.005109	2.8
829	-1.105898	179.698445	6.909168	0.003115	3.1
830	-1.056008	179.669360	6.910170	0.005002	3.4
831	-1.083716	179.640274	6.911171	0.004546	2.8
832	-1.079651	179.611191	6.912173	0.002396	3.6
833	-1.083772	180.565066	6.879462	0.003030	3.2
834	-1.077506	180.544932	6.880150	0.002945	2.9
835	-1.036163	180.588085	6.878677	0.003818	3.1
836	-1.045187	181.587943	6.844728	0.002815	2.8
837	-1.099536	182.587929	6.811108	0.004825	2.8
838	-1.021698	183.587868	6.777818	0.003713	3.1
839	-1.082976	183.558813	6.778781	0.003099	3.4
840	-1.034890	184.555908	6.745899	0.004745	3.1
841	-1.062880	184.526876	6.746852	0.003594	3.1
842	-1.074441	184.497791	6.747806	0.002849	3.5
843	-1.069434	185.491687	6.715328	0.003637	3.2
844	-1.055516	186.491468	6.682970	0.003568	2.9
845	-1.055177	186.462383	6.683907	0.004119	2.8
846	-1.054664	186.433297	6.684844	0.001682	2.8
847	-1.058958	186.404226	6.685781	0.002939	2.8
848	-1.038189	186.457160	6.684075	0.002054	3.2
849	-1.068971	186.525703	6.681868	0.002852	3.4
850	-1.044149	186.508556	6.682420	0.005636	2.9
851	-1.063737	186.479471	6.683357	0.002990	3.4
852	-1.034736	187.479457	6.651300	0.004362	3.3
853	-1.033101	187.450371	6.652228	0.004296	3.0
854	-1.054097	187.421285	6.653156	0.005584	2.8
855	-1.048023	188.421285	6.621387	0.002847	2.8
856	-1.066873	188.392200	6.622306	0.002717	2.8
857	-1.036251	188.364002	6.623198	0.003899	3.1
858	-1.086554	188.334917	6.624119	0.003304	3.6
859	-1.050469	189.334795	6.592629	0.002641	3.0
860	-1.064211	189.305763	6.593539	0.005475	3.1
861	-1.056017	189.276679	6.594451	0.003830	3.4
862	-1.075556	190.275969	6.563261	0.003588	3.4
863	-1.030595	190.268045	6.563507	0.003280	3.2
864	-1.063046	190.238959	6.564411	0.005803	3.4
865	-1.059400	191.088877	6.538105	0.002441	3.2
866	-1.054062	191.992141	6.510378	0.004350	3.4
867	-1.092150	191.963057	6.511267	0.002708	4.3
868	-1.050748	191.934017	6.512155	0.002616	3.1
869	-1.047573	191.904932	6.513045	0.003076	2.9
870	-1.050036	191.900547	6.513179	0.004041	2.8
871	-1.056085	192.892020	6.482988	0.002771	2.7
872	-1.059106	192.862935	6.483869	0.002674	3.2
873	-1.077243	192.836629	6.484667	0.003542	3.4
874	-1.078802	192.936866	6.481629	0.003355	3.3
875	-1.036563	193.935879	6.451502	0.002999	2.9
876	-1.097754	193.906851	6.452374	0.003563	2.8
877	-1.061067	193.911309	6.452240	0.004460	2.8
878	-1.069929	193.882223	6.453113	0.004706	2.8
879	-1.070905	193.853137	6.453987	0.003095	3.5
880	-1.012188	194.839997	6.424478	0.004111	3.2
881	-1.066661	194.985568	6.420148	0.002598	3.0
882	-1.045248	195.917203	6.392574	0.002878	2.8
883	-1.091943	196.137842	6.386079	0.004161	2.7
884	-1.067499	196.108769	6.386934	0.006221	2.8
885	-1.098899	196.079683	6.387789	0.002050	2.8
886	-1.062682	197.079669	6.358499	0.007982	3.2
887	-1.068631	197.050583	6.359347	0.001897	3.1
888	-1.055721	198.048467	6.330377	0.002743	2.9
889	-1.079318	198.107304	6.328677	0.003162	3.0
890	-1.064190	198.124990	6.328166	0.003943	3.1
891	-1.071570	198.096306	6.328994	0.006151	3.7
892	-1.103765	198.068097	6.329809	0.002722	3.3
893	-1.056189	199.068063	6.301047	0.007504	3.2
894	-1.061002	200.068063	6.272545	0.002147	3.2
895	-1.025582	200.230270	6.267946	0.006911	3.3
896	-1.075538	200.201189	6.268770	0.004506	3.3
897	-1.084390	200.172103	6.269594	0.004947	3.2
898	-1.061066	201.172103	6.241375	0.003116	3.2
899	-1.070246	201.143018	6.242192	0.005366	3.3
900	-1.056683	202.143016	6.214218	0.005399	2.9
901	-1.063375	202.113930	6.215028	0.003953	3.5
902	-1.040132	202.084845	6.215838	0.003826	3.5
903	-1.045560	202.056334	6.216633	0.003587	3.1
904	-1.083217	202.027899	6.217425	0.002938	3.3
905	-1.066382	203.027748	6.189677	0.002279	3.3
906	-1.009920	203.035553	6.189461	0.001806	3.0
907	-1.021085	203.646537	6.172627	0.003441	2.8
908	-1.055738	203.617506	6.173425	0.001520	2.8
909	-1.070805	203.592499	6.174112	0.004663	2.8
910	-1.058253	203.564921	6.174871	0.004284	3.2
911	-1.038236	203.635268	6.172937	0.005356	3.2
912	-1.080136	203.606183	6.173736	0.004863	3.2
913	-1.013061	203.577097	6.174536	0.003622	3.2
914	-1.050974	203.571977	6.174677	0.002071	3.4
915	-1.094307	203.552880	6.175202	0.003187	3.0
916	-1.060041	203.564891	6.174871	0.003788	3.1
917	-1.056254	203.535805	6.175671	0.002183	3.3
918	-1.084251	203.506768	6.176470	0.003299	3.1
919	-1.063520	203.483106	6.177121	0.003190	3.1
920	-1.088567	203.454021	6.177921	0.006066	3.4
921	-1.095405	203.424935	6.178722	0.007215	3.2
922	-1.040461	204.424935	6.151313	0.002454	3.3
923	-1.043052	205.424935	6.124146	0.002382	3.5
924	-1.054045	205.822292	6.113417	0.003695	3.0
925	-1.070408	206.205393	6.103109	0.001532	3.0
926	-1.019941	206.178814	6.103823	0.003533	2.8
927	-1.041223	206.173927	6.103955	0.005818	2.8
928	-1.073951	207.173927	6.077203	0.006220	2.8
929	-1.054334	207.144841	6.077978	0.004384	3.3
930	-1.093713	207.115756	6.078753	0.003934	3.2
931	-1.067725	207.086670	6.079528	0.003012	2.9
932	-1.058584	207.060979	6.080213	0.002988	3.1
933	-1.058149	207.514446	6.068147	0.002961	2.8
934	-1.040909	207.964049	6.056232	0.002983	2.8
935	-1.051878	208.855399	6.032746	0.001564	3.0
936	-1.092916	208.827759	6.033472	0.003491	3.6
937	-1.108227	208.798773	6.034233	0.003877	3.3
938	-1.009445	209.100230	6.026327	0.006095	3.5
939	-1.060022	210.099766	6.000263	0.002002	3.3
940	-1.066177	210.218180	5.997190	0.003167	3.1
941	-1.034010	210.233607	5.996790	0.005909	2.9
942	-1.054337	211.184122	5.972240	0.004450	2.8
943	-1.091770	211.155036	5.972988	0.003850	2.8
944	-1.050084	211.125951	5.973737	0.005882	2.9
945	-1.089451	211.096865	5.974485	0.002636	3.2
946	-1.055342	212.096865	5.948854	0.005192	3.3
947	-1.062395	213.096840	5.923443	0.002893	3.2
948	-1.057608	213.171318	5.921559	0.004828	4.0
949	-1.039834	213.142232	5.922295	0.002164	3.2
950	-1.034570	213.113339	5.923026	0.003458	3.1
951	-1.069881	213.084969	5.923744	0.003146	3.4
952	-1.111711	213.569774	5.911500	0.002991	3.1
953	-1.030042	213.540713	5.912233	0.004027	2.9
954	-1.071307	214.540687	5.887133	0.002336	2.8
955	-1.049265	214.577918	5.886202	0.002685	2.8
956	-1.046532	214.548905	5.886927	0.003373	2.7
957	-1.033286	214.519821	5.887654	0.002723	3.1
958	-1.037886	215.444213	5.864636	0.003277	3.3
959	-1.055797	215.415610	5.865346	0.003505	3.0
960	-1.070583	216.415609	5.840641	0.005444	2.8
961	-1.059668	216.386524	5.841357	0.004808	2.8
962	-1.057725	216.357438	5.842072	0.001769	2.8
963	-1.047460	216.328383	5.842788	0.003323	2.9
964	-1.096233	216.530199	5.837823	0.002125	3.0
965	-1.052613	216.501461	5.838530	0.003749	3.2
966	-1.053138	217.456480	5.815146	0.003082	3.1
967	-1.049338	217.427632	5.815850	0.002280	2.9
968	-1.028644	217.678348	5.809741	0.002877	2.9
969	-1.033838	217.649264	5.810449	0.005329	2.9
970	-1.099898	217.620182	5.811157	0.003663	3.2
971	-1.044158	218.619939	5.786911	0.004477	3.3
972	-1.037631	218.590853	5.787614	0.002461	3.1
973	-1.060828	218.561786	5.788316	0.004439	3.1
974	-1.079121	219.558093	5.764343	0.003232	3.2
975	-1.068054	219.529007	5.765040	0.003618	3.0
976	-1.053207	219.499921	5.765737	0.003501	3.3
977	-1.056756	219.472118	5.766404	0.003069	2.8
978	-1.047786	220.471992	5.742527	0.002278	2.8
979	-1.060965	220.442908	5.743218	0.006656	2.9
980	-1.068701	220.413828	5.743910	0.002964	3.1
981	-1.036384	220.384742	5.744602	0.004707	3.1
982	-1.081238	220.355662	5.745294	0.004630	3.1
983	-1.031170	221.355662	5.721588	0.005110	2.8
984	-1.049899	222.355662	5.698077	0.004904	2.9
985	-1.064410	222.326576	5.698758	0.004745	2.9
986	-1.090843	223.326576	5.675434	0.003947	3.2
987	-1.064482	223.297490	5.676110	0.003424	3.3
988	-1.062055	223.268427	5.676785	0.002436	3.3
989	-1.063473	223.239698	5.677453	0.006082	3.0
990	-1.054111	223.210613	5.678129	0.006602	3.4
991	-1.072136	224.210613	5.654973	0.003049	2.9
992	-1.032228	224.181527	5.655644	0.002667	3.2
993	-1.092235	224.395323	5.650716	0.004800	3.1
994	-1.073210	224.366237	5.651386	0.001798	3.1
995	-1.046219	224.337152	5.652056	0.002302	2.9
996	-1.082343	224.313491	5.652601	0.003509	2.9
997	-1.048025	224.293336	5.653066	0.004137	2.8
998	-1.046831	224.264251	5.653736	0.003061	2.8
999	-1.071602	225.257089	5.630942	0.003536	3.5
