1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-1.236335	357.568823	10.982345	0.020310	4.9
516	-1.227588	357.290005	10.990440	0.016536	4.0
517	-1.256160	358.290005	10.961463	0.016114	4.0
518	-1.187787	359.290005	10.932639	0.016616	4.7
519	-1.227332	360.289982	10.903967	0.011455	4.9
520	-1.209699	360.011165	10.911947	0.013001	4.9
521	-1.228384	361.011165	10.883382	0.012623	4.5
522	-1.210162	361.493164	10.869667	0.018758	4.8
523	-1.227485	361.214347	10.877597	0.015558	4.3
524	-1.196110	360.935533	10.885537	0.017513	4.2
525	-1.234165	361.935533	10.857111	0.014775	4.4
526	-1.210999	361.656716	10.865022	0.011631	4.5
527	-1.239732	362.630164	10.837452	0.018859	4.0
528	-1.205459	362.351347	10.845334	0.014095	4.4
529	-1.217236	362.072530	10.853228	0.016201	4.3
530	-1.273899	361.793713	10.861133	0.017200	5.0
531	-1.243194	362.793713	10.832834	0.025774	4.4
532	-1.208571	363.664940	10.808299	0.013649	4.6
533	-1.237333	364.664666	10.780281	0.014411	3.6
534	-1.233542	364.385849	10.788080	0.015786	3.8
535	-1.214837	365.384792	10.760189	0.018276	4.6
536	-1.205195	366.384792	10.732413	0.016127	5.0
537	-1.190147	367.384792	10.704779	0.011749	4.5
538	-1.167463	368.350443	10.678230	0.016517	4.1
539	-1.197832	368.071724	10.685879	0.014187	4.1
540	-1.240875	369.071724	10.658485	0.018485	5.2
541	-1.212053	370.071724	10.631230	0.017291	4.9
542	-1.188411	371.071724	10.604115	0.013949	4.1
543	-1.228658	372.071724	10.577137	0.014515	3.9
544	-1.188635	373.057416	10.550680	0.019037	4.0
545	-1.203310	372.778599	10.558150	0.016151	3.7
546	-1.175436	373.778599	10.531405	0.015369	4.3
547	-1.223263	374.778598	10.504796	0.016048	4.2
548	-1.191782	375.778552	10.478322	0.017210	4.2
549	-1.180033	376.778552	10.451980	0.014021	5.6
550	-1.217069	376.501188	10.459273	0.013421	4.2
551	-1.214652	376.370810	10.462705	0.018991	3.6
552	-1.248233	377.370810	10.436441	0.014066	3.6
553	-1.199158	377.092558	10.443736	0.017476	4.2
554	-1.213472	378.092558	10.417567	0.021033	4.5
555	-1.172409	379.092558	10.391529	0.014948	4.4
556	-1.201206	380.092558	10.365621	0.013543	4.0
557	-1.202117	381.092558	10.339842	0.015859	3.8
558	-1.258401	382.092558	10.314191	0.013130	4.0
559	-1.170455	383.092274	10.288674	0.015941	4.6
560	-1.229543	384.092271	10.263275	0.019427	4.2
561	-1.191913	385.082227	10.238255	0.016614	4.6
562	-1.200547	386.081219	10.213130	0.023624	4.1
563	-1.207253	387.081219	10.188103	0.014222	4.9
564	-1.199173	388.081199	10.163199	0.018426	5.1
565	-1.238168	387.802382	10.170130	0.018118	4.6
566	-1.238632	387.524308	10.177053	0.021204	4.8
567	-1.212168	388.524308	10.152202	0.012308	4.0
568	-1.240476	388.245491	10.159119	0.016390	4.2
569	-1.243574	389.245491	10.134355	0.019440	4.2
570	-1.230889	388.966674	10.141247	0.015484	3.6
571	-1.227973	389.966674	10.116571	0.016138	4.4
572	-1.243321	389.687857	10.123439	0.016280	4.2
573	-1.182504	390.687614	10.098855	0.015286	4.5
574	-1.199444	391.687614	10.074384	0.018721	5.8
575	-1.208751	392.687614	10.050031	0.015059	4.6
576	-1.201331	392.689983	10.049974	0.018485	5.0
577	-1.234756	393.689983	10.025739	0.012164	4.1
578	-1.167649	394.689975	10.001621	0.016919	3.7
579	-1.219790	395.689852	9.977621	0.014251	4.6
580	-1.252954	396.537690	9.957361	0.014911	4.5
581	-1.203945	396.259186	9.964007	0.015213	4.6
582	-1.207418	396.170628	9.966122	0.016389	4.5
583	-1.192258	395.892029	9.972782	0.016036	4.1
584	-1.222484	396.892029	9.948918	0.013746	4.0
585	-1.213065	397.891683	9.925176	0.015990	4.4
586	-1.215143	398.891683	9.901538	0.012490	4.6
587	-1.201956	398.726533	9.905434	0.013928	4.5
588	-1.214774	398.455273	9.911840	0.016278	4.3
589	-1.216968	398.176457	9.918433	0.015566	4.8
590	-1.210441	397.897640	9.925034	0.014886	3.8
591	-1.204547	397.618823	9.931645	0.019666	4.2
592	-1.194091	398.618823	9.907977	0.016961	4.7
593	-1.180835	399.618823	9.884421	0.015119	4.2
594	-1.201320	400.550911	9.862566	0.015649	3.8
595	-1.240614	400.272391	9.869086	0.018258	3.7
596	-1.175699	401.272391	9.845715	0.016199	4.5
597	-1.168009	402.272391	9.822454	0.014488	4.2
598	-1.239826	403.272386	9.799303	0.013975	4.4
599	-1.215995	402.993569	9.805747	0.018622	4.1
600	-1.182741	402.714752	9.812199	0.018040	4.3
601	-1.218167	403.714752	9.789096	0.018051	5.0
602	-1.218753	404.714752	9.766102	0.016983	4.3
603	-1.208795	405.714752	9.743215	0.018601	4.4
604	-1.252437	405.500578	9.748108	0.014354	4.8
605	-1.226879	406.494955	9.725433	0.016901	4.9
606	-1.171267	406.216138	9.731780	0.015359	4.1
607	-1.185193	405.937321	9.738136	0.016433	4.9
608	-1.208950	405.658504	9.744499	0.016054	4.8
609	-1.207420	405.387423	9.750695	0.019404	5.2
610	-1.206711	405.108606	9.757075	0.016630	4.4
611	-1.228227	406.108606	9.734230	0.016245	4.3
612	-1.176006	407.108606	9.711492	0.017161	3.9
613	-1.178862	408.108606	9.688861	0.013355	4.3
614	-1.276780	409.108605	9.666334	0.018937	4.7
615	-1.249634	408.829788	9.672604	0.017278	4.4
616	-1.222007	409.829788	9.650153	0.015852	4.3
617	-1.280502	409.550971	9.656403	0.020564	4.1
618	-1.225256	410.550971	9.634027	0.015400	5.4
619	-1.175446	410.272154	9.640255	0.020047	4.3
620	-1.202746	411.272154	9.617954	0.013254	6.0
621	-1.167792	412.272154	9.595755	0.019071	4.4
622	-1.216689	411.993336	9.601934	0.016577	3.9
623	-1.216986	411.714519	9.608121	0.011859	3.8
624	-1.189310	411.435823	9.614313	0.012521	4.3
625	-1.236204	412.435365	9.592142	0.013656	4.5
626	-1.270361	413.435365	9.570062	0.016391	4.3
627	-1.221575	414.062651	9.556264	0.017248	4.6
628	-1.251643	415.062651	9.534349	0.017381	4.2
629	-1.222041	415.597373	9.522672	0.014893	4.1
630	-1.237899	415.358690	9.527881	0.015268	3.8
631	-1.265886	416.350671	9.506270	0.019952	4.4
632	-1.202773	416.071854	9.512334	0.013242	5.1
633	-1.164710	415.889913	9.516295	0.014265	4.1
634	-1.234881	415.611095	9.522373	0.019526	3.8
635	-1.253249	415.332278	9.528457	0.016820	3.8
636	-1.248845	416.332278	9.506670	0.019068	4.7
637	-1.189400	417.332278	9.484981	0.012837	4.3
638	-1.178908	418.332277	9.463392	0.016942	4.7
639	-1.223498	419.331155	9.441924	0.020594	5.7
640	-1.208509	420.331155	9.420530	0.017340	4.6
641	-1.210654	421.331155	9.399233	0.019638	4.0
642	-1.233722	422.331155	9.378031	0.015921	4.0
643	-1.249856	423.331155	9.356925	0.017806	3.9
644	-1.186956	424.331154	9.335914	0.016535	4.1
645	-1.246970	425.331154	9.314997	0.016694	4.6
646	-1.238649	426.331154	9.294174	0.017934	4.2
647	-1.244803	426.077182	9.299454	0.017694	5.0
648	-1.227846	427.077182	9.278699	0.014424	3.8
649	-1.260135	427.774425	9.264284	0.016100	4.1
650	-1.207846	428.774425	9.243686	0.014239	4.1
651	-1.192365	428.495608	9.249420	0.015262	3.9
652	-1.201878	428.216791	9.255161	0.013193	5.1
653	-1.221086	429.216791	9.234603	0.013835	4.4
654	-1.227257	430.196151	9.214559	0.009760	4.8
655	-1.212871	429.917335	9.220257	0.016334	4.5
656	-1.224083	429.638526	9.225961	0.015529	5.8
657	-1.255661	430.638526	9.205533	0.016243	4.4
658	-1.184196	430.359709	9.211220	0.018277	4.5
659	-1.211097	431.359698	9.190857	0.015002	4.3
660	-1.237547	431.080881	9.196526	0.016587	4.4
661	-1.234490	432.080881	9.176228	0.021978	4.7
662	-1.212596	433.080881	9.156020	0.024947	5.5
663	-1.200233	434.080881	9.135900	0.016506	4.5
664	-1.217825	433.802064	9.141501	0.018518	4.7
665	-1.194889	433.597980	9.145605	0.022216	4.8
666	-1.186427	433.319163	9.151218	0.016446	4.2
667	-1.220810	434.319163	9.131119	0.016003	4.7
668	-1.144611	434.040427	9.136712	0.019668	4.4
669	-1.181101	435.040426	9.116678	0.017114	5.3
670	-1.206769	436.036098	9.096816	0.013809	5.6
671	-1.253617	437.036098	9.076956	0.012200	3.9
672	-1.210853	436.760292	9.082425	0.013501	5.2
673	-1.228032	437.758760	9.062657	0.013662	5.0
674	-1.220991	438.758760	9.042946	0.018413	4.2
675	-1.210851	438.480322	9.048426	0.015658	4.3
676	-1.215031	438.201505	9.053920	0.012916	5.7
677	-1.233894	437.922688	9.059420	0.013466	4.7
678	-1.180160	437.643871	9.064928	0.017113	4.3
679	-1.233894	438.643867	9.045206	0.018237	4.9
680	-1.180528	438.365050	9.050696	0.014802	4.2
681	-1.226087	439.364911	9.031039	0.013775	4.3
682	-1.208389	440.283127	9.013062	0.016460	4.3
683	-1.245440	440.004309	9.018513	0.015438	7.0
684	-1.190165	441.004309	8.998993	0.015547	4.4
685	-1.248827	440.725492	9.004427	0.018172	5.1
686	-1.250152	441.725492	8.984967	0.015386	5.3
687	-1.228064	442.725382	8.965594	0.013610	4.9
688	-1.233211	443.725382	8.946302	0.017863	4.5
689	-1.230511	443.446565	8.951672	0.013607	5.9
690	-1.223018	444.417875	8.932991	0.019653	5.1
691	-1.261919	444.139058	8.938345	0.022604	4.3
692	-1.240913	445.139058	8.919170	0.015128	6.3
693	-1.178941	444.860241	8.924508	0.014810	4.9
694	-1.240378	445.860241	8.905392	0.015257	4.5
695	-1.270132	445.581424	8.910714	0.020983	5.6
696	-1.255865	445.302613	8.916042	0.016279	5.1
697	-1.253809	446.302613	8.896962	0.021762	4.2
698	-1.219935	447.302613	8.877963	0.019931	7.5
699	-1.217631	448.302613	8.859046	0.013225	5.6
700	-1.236309	448.027687	8.864239	0.017612	4.2
701	-1.221218	449.027687	8.845380	0.020846	5.3
702	-1.263970	450.027687	8.826601	0.013077	6.2
703	-1.251475	449.748870	8.831829	0.017928	4.6
704	-1.216364	450.748870	8.813108	0.015782	4.8
705	-1.174047	451.748870	8.794465	0.014202	4.9
706	-1.276932	452.742263	8.776024	0.011145	4.5
707	-1.215563	453.742262	8.757538	0.014254	4.5
708	-1.219168	454.017750	8.752459	0.015600	5.7
709	-1.243996	455.002860	8.734346	0.016421	4.3
710	-1.231958	455.885090	8.718187	0.015951	4.9
711	-1.220088	455.606273	8.723287	0.021111	5.1
712	-1.186063	456.606273	8.705023	0.014396	5.2
713	-1.246088	457.606273	8.686835	0.018073	4.4
714	-1.189948	458.606273	8.668722	0.012512	5.0
715	-1.168073	459.600108	8.650796	0.014449	5.6
716	-1.210288	459.321291	8.655818	0.015438	5.1
717	-1.238045	460.321291	8.637834	0.011745	4.7
718	-1.291030	461.321291	8.619925	0.017863	5.9
719	-1.220963	461.042474	8.624911	0.014484	4.6
720	-1.261314	462.042474	8.607056	0.017262	4.4
721	-1.253026	462.207637	8.604114	0.014583	5.3
722	-1.227626	461.928820	8.609081	0.012488	4.9
723	-1.231763	462.138043	8.605353	0.013381	4.7
724	-1.223446	461.859226	8.610322	0.017957	5.7
725	-1.216317	461.580415	8.615297	0.023479	5.8
726	-1.214125	462.580257	8.597484	0.014080	4.5
727	-1.215026	462.301439	8.602444	0.015486	5.1
728	-1.235139	463.301439	8.584681	0.015963	5.4
729	-1.206089	464.301439	8.566992	0.013230	5.5
730	-1.197271	464.690016	8.560138	0.019279	5.0
731	-1.255083	464.411199	8.565055	0.016411	5.7
732	-1.225144	464.132382	8.569977	0.021600	4.2
733	-1.224487	465.132382	8.552348	0.014510	4.3
734	-1.209636	466.132382	8.534792	0.017944	5.9
735	-1.212936	465.853564	8.539680	0.018330	4.7
736	-1.225548	465.574747	8.544573	0.020409	4.8
737	-1.239865	466.574747	8.527048	0.016822	6.5
738	-1.203059	466.295930	8.531927	0.016232	5.0
739	-1.227383	467.295930	8.514455	0.016004	5.4
740	-1.219221	468.295930	8.497053	0.015809	6.7
741	-1.193427	468.017453	8.501892	0.019940	4.1
742	-1.261854	469.017453	8.484542	0.021102	5.6
743	-1.267897	470.017453	8.467262	0.019345	6.1
744	-1.270233	471.017453	8.450053	0.014340	4.8
745	-1.195684	472.017453	8.432913	0.020205	5.0
746	-1.217129	471.738636	8.437685	0.011558	5.7
747	-1.214500	472.738636	8.420596	0.024383	4.4
748	-1.248191	473.738636	8.403576	0.019342	4.7
749	-1.238609	474.710701	8.387097	0.021419	4.9
750	-1.245121	475.710701	8.370211	0.014477	4.4
751	-1.231191	475.431889	8.374912	0.011453	5.1
752	-1.198680	475.153072	8.379619	0.016164	4.6
753	-1.191820	474.874255	8.384330	0.015809	4.7
754	-1.246376	475.874255	8.367456	0.019354	4.6
755	-1.225243	475.739805	8.369721	0.011973	5.2
756	-1.242695	476.739804	8.352905	0.016929	4.5
757	-1.265998	477.739717	8.336159	0.021567	4.4
758	-1.228393	478.739717	8.319478	0.015242	5.3
759	-1.226476	479.739717	8.302863	0.020261	4.9
760	-1.241047	480.739717	8.286315	0.013339	4.6
761	-1.202816	480.460900	8.290923	0.013441	5.7
762	-1.223908	481.459262	8.274449	0.018727	4.4
763	-1.236074	481.180445	8.279043	0.018482	5.2
764	-1.201043	482.180445	8.262590	0.023869	5.0
765	-1.220965	481.901628	8.267171	0.021008	5.4
766	-1.209742	482.901628	8.250764	0.018623	4.3
767	-1.264256	483.901618	8.234423	0.021304	5.0
768	-1.257515	484.901618	8.218146	0.015947	4.2
769	-1.225207	485.901618	8.201934	0.016671	4.5
770	-1.186820	485.622804	8.206448	0.014805	5.0
771	-1.231499	486.622804	8.190281	0.013202	5.4
772	-1.187344	487.622767	8.174179	0.018228	4.0
773	-1.263382	487.356014	8.178468	0.015641	4.9
774	-1.215463	487.077197	8.182956	0.014093	4.6
775	-1.223494	488.076954	8.166886	0.013643	5.1
776	-1.252643	487.798137	8.171362	0.018093	4.7
777	-1.201883	487.519320	8.175842	0.025161	4.5
778	-1.241254	487.240503	8.180327	0.014772	5.1
779	-1.195585	486.961685	8.184817	0.021245	4.5
780	-1.232122	487.961685	8.168736	0.013263	5.1
781	-1.231366	487.682868	8.173213	0.012963	4.3
782	-1.228199	487.404051	8.177695	0.013344	4.4
783	-1.249940	487.125234	8.182183	0.014469	4.9
784	-1.190937	488.125234	8.166112	0.019404	4.8
785	-1.212806	489.125234	8.150104	0.017550	4.0
786	-1.228089	490.125234	8.134158	0.012611	4.4
787	-1.228956	491.119356	8.118368	0.017272	5.3
788	-1.246076	490.840914	8.122785	0.019113	4.8
789	-1.225671	491.840121	8.106958	0.014779	4.0
790	-1.265474	491.561304	8.111368	0.016367	4.0
791	-1.205248	492.561304	8.095574	0.018916	4.9
792	-1.245943	493.560195	8.079858	0.016035	4.1
793	-1.221636	493.281378	8.084239	0.016398	5.0
794	-1.265071	493.002956	8.088618	0.018475	4.8
795	-1.248140	494.002956	8.072912	0.017413	4.8
796	-1.188668	495.002956	8.057267	0.015873	4.4
797	-1.238317	496.002956	8.041682	0.015110	5.3
798	-1.213057	495.724139	8.046021	0.018710	4.5
799	-1.168111	495.445321	8.050365	0.014628	4.3
800	-1.237187	496.445321	8.034807	0.013569	5.0
801	-1.224428	496.166504	8.039139	0.015751	6.0
802	-1.254693	495.944494	8.042592	0.015899	4.7
803	-1.246865	496.944494	8.027064	0.018150	4.8
804	-1.224871	496.665677	8.031387	0.017499	4.7
805	-1.251621	497.665677	8.015903	0.015333	4.6
806	-1.258884	497.712441	8.015180	0.019220	5.0
807	-1.216813	498.712440	7.999758	0.018267	4.6
808	-1.258766	499.712439	7.984394	0.017731	4.7
809	-1.210663	499.433622	7.988672	0.016801	5.3
810	-1.192501	500.433622	7.973351	0.014960	4.3
811	-1.202150	500.239848	7.976316	0.016011	4.4
812	-1.249979	501.239847	7.961042	0.013773	4.3
813	-1.222263	500.961030	7.965295	0.016626	4.8
814	-1.238855	500.682213	7.969552	0.016832	4.7
815	-1.212338	500.403396	7.973814	0.016009	5.9
816	-1.240979	501.403396	7.958550	0.014125	4.6
817	-1.216961	502.403396	7.943345	0.015204	4.4
818	-1.209615	502.124579	7.947578	0.018093	4.4
819	-1.190701	503.124579	7.932415	0.017318	4.3
820	-1.202240	504.124579	7.917309	0.010154	4.2
821	-1.250997	504.881707	7.905910	0.013280	4.1
822	-1.202610	504.602889	7.910104	0.015528	6.0
823	-1.252967	504.324072	7.914302	0.015887	5.6
824	-1.284730	505.324061	7.899266	0.020353	4.0
825	-1.206668	505.045244	7.903452	0.018111	5.0
826	-1.231621	506.045244	7.888457	0.012696	4.4
827	-1.229830	507.043742	7.873540	0.014298	4.8
828	-1.253022	506.764925	7.877700	0.015512	4.6
829	-1.188984	507.764925	7.862801	0.015627	5.2
830	-1.299941	507.486108	7.866949	0.014035	4.9
831	-1.204015	508.480753	7.852171	0.017008	4.2
832	-1.236384	508.201936	7.856308	0.018099	4.9
833	-1.212890	509.201936	7.841491	0.016765	4.8
834	-1.187820	508.923190	7.845615	0.017782	4.1
835	-1.264088	508.644373	7.849745	0.015648	5.4
836	-1.221937	508.365998	7.853873	0.013701	4.9
837	-1.261412	509.365998	7.839065	0.017922	4.4
838	-1.239857	510.365998	7.824312	0.016524	4.3
839	-1.221185	511.365998	7.809615	0.013683	4.9
840	-1.207997	512.365995	7.794973	0.017948	4.6
841	-1.219269	513.365995	7.780386	0.025684	4.4
842	-1.242894	513.087178	7.784447	0.017603	4.7
843	-1.191466	514.087178	7.769899	0.016757	5.2
844	-1.204953	513.808360	7.773950	0.019335	4.7
845	-1.231560	514.808360	7.759441	0.023721	4.9
846	-1.247404	515.808360	7.744987	0.013606	4.5
847	-1.195319	515.534486	7.748940	0.014481	3.9
848	-1.193719	516.533477	7.734539	0.016113	4.5
849	-1.238820	517.385282	7.722302	0.018945	5.1
850	-1.267487	518.385282	7.707985	0.014945	4.2
851	-1.181702	518.157921	7.711235	0.013425	4.6
852	-1.201787	517.879104	7.715225	0.016118	5.0
853	-1.233862	518.736490	7.702969	0.019032	4.5
854	-1.247390	519.736490	7.688724	0.017720	4.4
855	-1.250261	519.457672	7.692690	0.013238	5.1
856	-1.185058	520.457672	7.678483	0.015519	4.6
857	-1.215955	521.457672	7.664328	0.014921	4.6
858	-1.198278	521.180345	7.668248	0.015563	5.7
859	-1.248356	522.180345	7.654131	0.024700	4.3
860	-1.246261	523.174245	7.640151	0.017348	5.1
861	-1.207300	522.895427	7.644068	0.014063	5.8
862	-1.243449	522.616610	7.647988	0.017510	5.5
863	-1.232444	523.616610	7.633945	0.018415	4.2
864	-1.206875	524.616610	7.619954	0.011783	5.3
865	-1.235104	525.616610	7.606014	0.015825	4.9
866	-1.233253	526.616610	7.592125	0.021590	4.0
867	-1.256389	527.616610	7.578286	0.015870	4.8
868	-1.207228	527.337793	7.582139	0.019438	4.5
869	-1.212052	528.336040	7.568361	0.021615	4.1
870	-1.205074	528.057223	7.572204	0.016310	4.6
871	-1.223558	529.057223	7.558438	0.014566	4.3
872	-1.210560	530.057223	7.544722	0.013627	4.3
873	-1.209399	530.208991	7.542645	0.023419	4.5
874	-1.189144	531.208991	7.528986	0.017610	4.5
875	-1.288384	532.208991	7.515376	0.015973	4.4
876	-1.197065	533.208989	7.501815	0.016566	4.7
877	-1.231128	532.930172	7.505591	0.015884	4.5
878	-1.242958	532.651376	7.509371	0.013141	4.5
879	-1.210058	533.651376	7.495832	0.015466	4.8
880	-1.246648	533.372559	7.499602	0.016383	4.4
881	-1.268695	533.093742	7.503376	0.014022	5.5
882	-1.184427	534.093742	7.489858	0.015999	4.8
883	-1.210733	533.814925	7.493622	0.016584	3.8
884	-1.224521	533.536108	7.497390	0.016647	4.1
885	-1.212373	533.257292	7.501162	0.014533	4.9
886	-1.188681	534.257292	7.487652	0.014895	4.6
887	-1.218714	535.257021	7.474195	0.014620	5.0
888	-1.196200	534.978204	7.477943	0.016733	4.9
889	-1.256443	534.699386	7.481695	0.014691	4.7
890	-1.225017	535.430081	7.471871	0.019171	4.3
891	-1.214243	536.430081	7.458466	0.019174	5.1
892	-1.196126	536.151264	7.462199	0.018475	4.0
893	-1.224957	535.872446	7.465935	0.010742	4.0
894	-1.267489	535.593631	7.469675	0.020829	4.4
895	-1.208368	535.314814	7.473419	0.016363	4.9
896	-1.205497	536.314814	7.460009	0.019297	4.2
897	-1.237839	536.303817	7.460156	0.019794	4.5
898	-1.219472	537.303817	7.446794	0.022090	4.6
899	-1.212235	538.303817	7.433480	0.014142	4.7
900	-1.198660	539.303817	7.420213	0.015919	4.0
901	-1.241904	539.025027	7.423907	0.020363	5.2
902	-1.267984	538.754343	7.427497	0.023484	4.3
903	-1.219100	539.754343	7.414251	0.017636	4.4
904	-1.285524	540.754342	7.401053	0.013893	4.6
905	-1.239197	541.736181	7.388140	0.018657	4.3
906	-1.258486	542.736181	7.375034	0.015456	4.2
907	-1.224285	542.461767	7.378626	0.018165	4.3
908	-1.261023	543.461767	7.365554	0.015884	4.9
909	-1.245638	544.460953	7.352539	0.016522	5.0
910	-1.240305	545.460866	7.339560	0.012408	4.4
911	-1.236778	546.460866	7.326626	0.015956	4.8
912	-1.229990	546.368232	7.327822	0.011762	4.6
913	-1.212212	546.089415	7.331425	0.024764	4.6
914	-1.254467	545.812911	7.335001	0.015072	4.8
915	-1.221544	545.534094	7.338611	0.014474	4.8
916	-1.264069	546.534094	7.325681	0.017908	5.1
917	-1.235204	547.534089	7.312795	0.020449	6.2
918	-1.172838	548.534089	7.299956	0.017217	6.4
919	-1.195476	548.255272	7.303531	0.014501	4.3
920	-1.191919	547.976455	7.307110	0.015260	5.8
921	-1.244832	548.976406	7.294291	0.012972	5.1
922	-1.214121	548.697589	7.297860	0.011939	4.4
923	-1.206834	548.418772	7.301434	0.017436	4.1
924	-1.278388	548.139955	7.305011	0.021627	4.9
925	-1.268784	549.139955	7.292198	0.020477	4.9
926	-1.272194	550.139955	7.279430	0.016772	4.7
927	-1.205740	551.139955	7.266707	0.015583	5.5
928	-1.230650	552.139955	7.254028	0.013867	4.6
929	-1.227745	551.861138	7.257559	0.015439	4.2
930	-1.244425	551.582345	7.261093	0.012298	5.0
931	-1.208561	551.889551	7.257199	0.014947	4.8
932	-1.206066	552.889551	7.244553	0.016970	4.1
933	-1.210118	553.889551	7.231952	0.012968	4.9
934	-1.232614	554.889551	7.219394	0.014143	5.5
935	-1.206584	554.763870	7.220970	0.016393	4.7
936	-1.241315	554.485058	7.224468	0.014064	4.6
937	-1.228138	555.485058	7.211936	0.022201	4.9
938	-1.232633	556.485058	7.199448	0.013572	4.3
939	-1.205826	557.485049	7.187003	0.015967	4.8
940	-1.252710	558.485049	7.174600	0.017778	5.4
941	-1.216056	559.485049	7.162240	0.018084	5.0
942	-1.254908	559.206232	7.165682	0.018646	3.9
943	-1.244527	558.927415	7.169127	0.014063	5.0
944	-1.252210	559.927415	7.156787	0.015949	4.6
945	-1.249944	559.648598	7.160223	0.015814	4.2
946	-1.234748	560.648598	7.147913	0.016758	4.8
947	-1.245094	561.648598	7.135645	0.015399	4.8
948	-1.214424	561.369810	7.139061	0.013681	4.3
949	-1.192056	562.369810	7.126823	0.016623	5.3
950	-1.257258	563.369810	7.114627	0.014541	4.9
951	-1.207344	564.369810	7.102473	0.013266	4.4
952	-1.235225	565.367910	7.090384	0.017921	5.0
953	-1.291263	565.089093	7.093757	0.015002	4.4
954	-1.251015	564.812123	7.097111	0.013111	4.8
955	-1.208775	564.533334	7.100490	0.014729	4.3
956	-1.258939	565.533334	7.088384	0.023784	5.1
957	-1.260121	566.533334	7.076319	0.013744	4.6
958	-1.255342	567.529303	7.064344	0.017510	4.3
959	-1.232366	567.250486	7.067692	0.013861	5.2
960	-1.257837	568.250486	7.055698	0.019261	4.2
961	-1.260069	567.971669	7.059038	0.016438	4.6
962	-1.248658	568.971669	7.047073	0.014734	5.0
963	-1.231144	569.971669	7.035149	0.019194	4.8
964	-1.217099	570.971669	7.023264	0.012575	4.9
965	-1.275858	570.692852	7.026574	0.016066	5.2
966	-1.255896	570.414091	7.029886	0.014682	5.3
967	-1.255996	570.135325	7.033201	0.014764	4.6
968	-1.165515	570.168355	7.032808	0.015852	5.0
969	-1.231396	569.889880	7.036122	0.017012	5.3
970	-1.239915	570.889880	7.024235	0.013899	4.4
971	-1.200357	570.611067	7.027545	0.020587	4.9
972	-1.272282	571.611067	7.015687	0.025915	4.7
973	-1.215885	572.611067	7.003868	0.019222	4.8
974	-1.253874	573.611067	6.992089	0.015024	4.3
975	-1.255084	574.611067	6.980350	0.019519	5.4
976	-1.227994	575.611067	6.968650	0.013163	4.6
977	-1.255696	575.332250	6.971908	0.014827	4.1
978	-1.177266	575.920280	6.965040	0.010799	5.0
979	-1.232914	575.641463	6.968295	0.014881	4.6
980	-1.193334	575.423592	6.970840	0.014132	4.3
981	-1.230122	575.144777	6.974100	0.015634	4.3
982	-1.184350	576.144777	6.962421	0.015278	5.2
983	-1.232031	577.144777	6.950781	0.012808	4.3
984	-1.241371	576.865960	6.954023	0.013652	4.0
985	-1.207550	576.587144	6.957267	0.014048	5.1
986	-1.211132	576.308327	6.960515	0.011389	4.6
987	-1.258523	576.029511	6.963765	0.014151	4.4
988	-1.220914	575.751388	6.967011	0.013571	6.4
989	-1.226667	576.751388	6.955356	0.018877	4.4
990	-1.232660	577.751388	6.943739	0.017173	4.2
991	-1.256623	577.472570	6.946974	0.018007	4.4
992	-1.222201	577.193753	6.950212	0.014656	5.8
993	-1.239251	578.193753	6.938613	0.015912	4.3
994	-1.250061	579.193753	6.927052	0.012736	4.1
995	-1.237388	579.023774	6.929015	0.022736	5.2
996	-1.230427	580.023774	6.917486	0.015830	4.3
997	-1.257676	581.023774	6.905996	0.013162	4.3
998	-1.270915	582.010763	6.894692	0.017647	4.5
999	-1.234420	583.010763	6.883277	0.018425	4.9
